x,y
-4.812000e+00,4.139698e-02
-4.811000e+00,4.141410e-02
-4.810000e+00,4.143120e-02
-4.809000e+00,4.144830e-02
-4.808000e+00,4.146542e-02
-4.807000e+00,4.148253e-02
-4.806000e+00,4.149967e-02
-4.805000e+00,4.151680e-02
-4.804000e+00,4.153395e-02
-4.803000e+00,4.155111e-02
-4.802000e+00,4.156826e-02
-4.801000e+00,4.158541e-02
-4.800000e+00,4.160257e-02
-4.799000e+00,4.161972e-02
-4.798000e+00,4.163688e-02
-4.797000e+00,4.165403e-02
-4.796000e+00,4.167120e-02
-4.795000e+00,4.168835e-02
-4.794000e+00,4.170553e-02
-4.793000e+00,4.172269e-02
-4.792000e+00,4.173985e-02
-4.791000e+00,4.175698e-02
-4.790000e+00,4.177415e-02
-4.789000e+00,4.179126e-02
-4.788000e+00,4.180842e-02
-4.787000e+00,4.182555e-02
-4.786000e+00,4.184268e-02
-4.785000e+00,4.185982e-02
-4.784000e+00,4.187694e-02
-4.783000e+00,4.189404e-02
-4.782000e+00,4.191113e-02
-4.781000e+00,4.192823e-02
-4.780000e+00,4.194532e-02
-4.779000e+00,4.196241e-02
-4.778000e+00,4.197948e-02
-4.777000e+00,4.199655e-02
-4.776000e+00,4.201363e-02
-4.775000e+00,4.203068e-02
-4.774000e+00,4.204773e-02
-4.773000e+00,4.206477e-02
-4.772000e+00,4.208178e-02
-4.771000e+00,4.209881e-02
-4.770000e+00,4.211583e-02
-4.769000e+00,4.213283e-02
-4.768000e+00,4.214983e-02
-4.767000e+00,4.216682e-02
-4.766000e+00,4.218379e-02
-4.765000e+00,4.220074e-02
-4.764000e+00,4.221772e-02
-4.763000e+00,4.223468e-02
-4.762000e+00,4.225162e-02
-4.761000e+00,4.226856e-02
-4.760000e+00,4.228553e-02
-4.759000e+00,4.230242e-02
-4.758000e+00,4.231934e-02
-4.757000e+00,4.233629e-02
-4.756000e+00,4.235315e-02
-4.755000e+00,4.237006e-02
-4.754000e+00,4.238695e-02
-4.753000e+00,4.240388e-02
-4.752000e+00,4.242071e-02
-4.751000e+00,4.243753e-02
-4.750000e+00,4.245446e-02
-4.749000e+00,4.247132e-02
-4.748000e+00,4.248818e-02
-4.747000e+00,4.250509e-02
-4.746000e+00,4.252191e-02
-4.745000e+00,4.253874e-02
-4.744000e+00,4.255560e-02
-4.743000e+00,4.257242e-02
-4.742000e+00,4.258930e-02
-4.741000e+00,4.260615e-02
-4.740000e+00,4.262303e-02
-4.739000e+00,4.263985e-02
-4.738000e+00,4.265667e-02
-4.737000e+00,4.267354e-02
-4.736000e+00,4.269039e-02
-4.735000e+00,4.270722e-02
-4.734000e+00,4.272405e-02
-4.733000e+00,4.274090e-02
-4.732000e+00,4.275775e-02
-4.731000e+00,4.277460e-02
-4.730000e+00,4.279147e-02
-4.729000e+00,4.280835e-02
-4.728000e+00,4.282519e-02
-4.727000e+00,4.284208e-02
-4.726000e+00,4.285896e-02
-4.725000e+00,4.287583e-02
-4.724000e+00,4.289272e-02
-4.723000e+00,4.290964e-02
-4.722000e+00,4.292652e-02
-4.721000e+00,4.294344e-02
-4.720000e+00,4.296035e-02
-4.719000e+00,4.297728e-02
-4.718000e+00,4.299422e-02
-4.717000e+00,4.301119e-02
-4.716000e+00,4.302814e-02
-4.715000e+00,4.304512e-02
-4.714000e+00,4.306211e-02
-4.713000e+00,4.307910e-02
-4.712000e+00,4.309611e-02
-4.711000e+00,4.311314e-02
-4.710000e+00,4.313018e-02
-4.709000e+00,4.314721e-02
-4.708000e+00,4.316428e-02
-4.707000e+00,4.318137e-02
-4.706000e+00,4.319845e-02
-4.705000e+00,4.321556e-02
-4.704000e+00,4.323270e-02
-4.703000e+00,4.324984e-02
-4.702000e+00,4.326698e-02
-4.701000e+00,4.328415e-02
-4.700000e+00,4.330136e-02
-4.699000e+00,4.331856e-02
-4.698000e+00,4.333578e-02
-4.697000e+00,4.335304e-02
-4.696000e+00,4.337030e-02
-4.695000e+00,4.338758e-02
-4.694000e+00,4.340488e-02
-4.693000e+00,4.342220e-02
-4.692000e+00,4.343955e-02
-4.691000e+00,4.345690e-02
-4.690000e+00,4.347429e-02
-4.689000e+00,4.349170e-02
-4.688000e+00,4.350914e-02
-4.687000e+00,4.352657e-02
-4.686000e+00,4.354407e-02
-4.685000e+00,4.356156e-02
-4.684000e+00,4.357904e-02
-4.683000e+00,4.359658e-02
-4.682000e+00,4.361413e-02
-4.681000e+00,4.363171e-02
-4.680000e+00,4.364931e-02
-4.679000e+00,4.366696e-02
-4.678000e+00,4.368461e-02
-4.677000e+00,4.370226e-02
-4.676000e+00,4.371998e-02
-4.675000e+00,4.373767e-02
-4.674000e+00,4.375546e-02
-4.673000e+00,4.377317e-02
-4.672000e+00,4.379100e-02
-4.671000e+00,4.380877e-02
-4.670000e+00,4.382666e-02
-4.669000e+00,4.384453e-02
-4.668000e+00,4.386239e-02
-4.667000e+00,4.388028e-02
-4.666000e+00,4.389823e-02
-4.665000e+00,4.391619e-02
-4.664000e+00,4.393419e-02
-4.663000e+00,4.395215e-02
-4.662000e+00,4.397022e-02
-4.661000e+00,4.398827e-02
-4.660000e+00,4.400633e-02
-4.659000e+00,4.402444e-02
-4.658000e+00,4.404255e-02
-4.657000e+00,4.406068e-02
-4.656000e+00,4.407888e-02
-4.655000e+00,4.409708e-02
-4.654000e+00,4.411531e-02
-4.653000e+00,4.413358e-02
-4.652000e+00,4.415182e-02
-4.651000e+00,4.417010e-02
-4.650000e+00,4.418844e-02
-4.649000e+00,4.420674e-02
-4.648000e+00,4.422506e-02
-4.647000e+00,4.424349e-02
-4.646000e+00,4.426188e-02
-4.645000e+00,4.428032e-02
-4.644000e+00,4.429872e-02
-4.643000e+00,4.431721e-02
-4.642000e+00,4.433574e-02
-4.641000e+00,4.435425e-02
-4.640000e+00,4.437273e-02
-4.639000e+00,4.439129e-02
-4.638000e+00,4.440987e-02
-4.637000e+00,4.442846e-02
-4.636000e+00,4.444713e-02
-4.635000e+00,4.446571e-02
-4.634000e+00,4.448437e-02
-4.633000e+00,4.450306e-02
-4.632000e+00,4.452174e-02
-4.631000e+00,4.454044e-02
-4.630000e+00,4.455917e-02
-4.629000e+00,4.457790e-02
-4.628000e+00,4.459667e-02
-4.627000e+00,4.461547e-02
-4.626000e+00,4.463426e-02
-4.625000e+00,4.465308e-02
-4.624000e+00,4.467192e-02
-4.623000e+00,4.469076e-02
-4.622000e+00,4.470962e-02
-4.621000e+00,4.472851e-02
-4.620000e+00,4.474740e-02
-4.619000e+00,4.476635e-02
-4.618000e+00,4.478526e-02
-4.617000e+00,4.480421e-02
-4.616000e+00,4.482315e-02
-4.615000e+00,4.484216e-02
-4.614000e+00,4.486115e-02
-4.613000e+00,4.488013e-02
-4.612000e+00,4.489915e-02
-4.611000e+00,4.491819e-02
-4.610000e+00,4.493724e-02
-4.609000e+00,4.495630e-02
-4.608000e+00,4.497536e-02
-4.607000e+00,4.499443e-02
-4.606000e+00,4.501355e-02
-4.605000e+00,4.503263e-02
-4.604000e+00,4.505174e-02
-4.603000e+00,4.507088e-02
-4.602000e+00,4.509001e-02
-4.601000e+00,4.510915e-02
-4.600000e+00,4.512830e-02
-4.599000e+00,4.514747e-02
-4.598000e+00,4.516665e-02
-4.597000e+00,4.518583e-02
-4.596000e+00,4.520504e-02
-4.595000e+00,4.522423e-02
-4.594000e+00,4.524345e-02
-4.593000e+00,4.526266e-02
-4.592000e+00,4.528189e-02
-4.591000e+00,4.530112e-02
-4.590000e+00,4.532037e-02
-4.589000e+00,4.533963e-02
-4.588000e+00,4.535889e-02
-4.587000e+00,4.537813e-02
-4.586000e+00,4.539739e-02
-4.585000e+00,4.541669e-02
-4.584000e+00,4.543598e-02
-4.583000e+00,4.545527e-02
-4.582000e+00,4.547456e-02
-4.581000e+00,4.549386e-02
-4.580000e+00,4.551316e-02
-4.579000e+00,4.553248e-02
-4.578000e+00,4.555180e-02
-4.577000e+00,4.557110e-02
-4.576000e+00,4.559046e-02
